code,system
7J41300,readv2
7J48M00,readv2
7J41500,readv2
N331.11,readv2
N331.12,readv2
N331.14,readv2
N331D00,readv2
Nyu6700,readv2
N331000,readv2
N331011,readv2
N331900,readv2
N331F00,readv2
N331K00,readv2
N331100,readv2
N331111,readv2
N331800,readv2
N331G00,readv2
N331J00,readv2
N331A00,readv2
N331C00,readv2
N331E00,readv2
N331H00,readv2
N331L00,readv2
S100H00,readv2
S102100,readv2
S104100,readv2
S106000,readv2
11543.0,med
12673.0,med
15837.0,med
17008.0,med
17377.0,med
19048.0,med
23686.0,med
2793.0,med
28524.0,med
28575.0,med
30352.0,med
30616.0,med
37945.0,med
38728.0,med
4013.0,med
44386.0,med
45736.0,med
48772.0,med
53337.0,med
5841.0,med
72404.0,med
73900.0,med
8266.0,med
9319.0,med
19376.0,med
88269.0,med
90472.0,med
M48.5,icd10
M49.5,icd10
V44,opcs4
V44.1,opcs4
V44.2,opcs4
V44.3,opcs4
V44.8,opcs4
V44.9,opcs4
V44.4,opcs4
V44.5,opcs4